1.745
6.07
14.39
21.96
24.445
25.675
26.3
26.44
26.42
26.98
26.87
26.83
27.545
27.585
27.375
27.285
27.895
28.065
28.32
28.43
29.11
29.255
29.195
29.135
29.195
29.595

Problem: four_peaks
Algorithm: GA
Time Elapse: 12.0
Optimal Value: 36.0
