6.0
6.0
6.0
6.0
6.0
6.0
6.0
6.0
6.0
6.0
6.0
6.0
6.0
6.0
6.0
6.0
8.0
8.0
8.0
8.0
8.0
8.0
8.0
8.0
8.0
8.0

Problem: four_peaks
Algorithm: SA
Time Elapse: 0.0
Optimal Value: 8.0
