1.535
3.15
7.22
23.39
41.27
45.085
45.535
45.535
45.48
45.675
45.435
45.77
46.125
45.465
46.06
45.225
45.63
46.2
46.06
46.285
46.305
46.49
46.44
45.835
46.24
46.295

Problem: four_peaks
Algorithm: GA
Time Elapse: 103.0
Optimal Value: 55.0
