1.69
2.93
4.64
9.46
24.155
41.215
45.37
47.21
46.67
46.835
46.79
46.755
47.06
47.23
47.4
46.925
47.69
47.56
47.615
47.69
47.73
47.69
47.94
48.04
47.915
47.89

Problem: four_peaks
Algorithm: GA
Time Elapse: 76.0
Optimal Value: 49.0
