1.74
4.06
5.805
7.25
8.945
10.195
10.805
10.975
11.32
11.415
11.48
11.485
11.445
11.295
11.51
11.56
11.57
11.7
11.74
11.84
11.78
11.875
11.88
11.855
11.895
11.855

Problem: four_peaks
Algorithm: GA
Time Elapse: 31.0
Optimal Value: 12.0
