1.775
3.39
6.0
12.96
34.46
61.03
68.375
68.855
68.565
67.98
68.365
68.715
68.04
67.45
68.325
68.235
67.545
68.39
68.415
67.695
68.035
68.37
67.805
68.09
68.11
68.59

Problem: four_peaks
Algorithm: GA
Time Elapse: 16.0
Optimal Value: 70.0
