1.655
3.705
8.56
29.65
57.805
66.91
69.005
68.745
68.96
69.005
68.385
68.645
69.25
69.245
69.225
68.62
69.19
69.23
69.25
68.345
69.255
69.27
69.31
69.01
69.035
69.045

Problem: four_peaks
Algorithm: GA
Time Elapse: 170.0
Optimal Value: 72.0
