1.77
3.465
6.065
15.165
42.605
64.25
68.73
69.11
68.82
69.545
69.57
69.25
69.87
69.5
69.9
69.735
69.835
69.64
70.135
70.57
70.565
69.325
70.37
69.98
70.31
70.395

Problem: four_peaks
Algorithm: GA
Time Elapse: 189.0
Optimal Value: 76.0
