1.64
4.665
12.97
21.645
23.935
24.31
24.535
24.435
24.875
24.67
24.815
25.055
25.32
25.27
25.645
26.085
26.155
26.3
26.81
26.565
26.785
26.73
26.86
26.925
26.93
26.63

Problem: four_peaks
Algorithm: GA
Time Elapse: 27.0
Optimal Value: 29.0
