4.0
4.0
7.0
7.0
7.0
7.0
7.0
7.0
7.0
7.0
7.0
7.0
7.0
7.0
7.0
7.0
7.0
8.0
8.0
8.0
8.0
8.0
8.0
8.0
8.0
8.0

Problem: four_peaks
Algorithm: RHC
Time Elapse: 0.0
Optimal Value: 8.0
