1.81
8.32
18.68
23.49
24.94
25.345
25.405
25.22
25.225
25.345
25.225
25.22
25.37
25.745
25.435
25.785
26.05
26.095
26.095
26.165
25.805
25.89
25.815
26.0
25.96
25.77

Problem: four_peaks
Algorithm: GA
Time Elapse: 5.0
Optimal Value: 29.0
