1.805
4.335
9.98
15.42
18.515
19.545
19.825
19.86
19.95
19.935
20.0
19.865
19.94
19.985
19.935
19.915
19.985
19.855
19.915
19.865
20.015
20.01
19.975
19.955
19.875
20.03

Problem: four_peaks
Algorithm: GA
Time Elapse: 14.0
Optimal Value: 21.0
