1.6
5.4
15.415
22.125
23.925
24.27
23.83
23.74
24.005
23.905
24.035
24.33
24.21
24.28
24.11
24.08
24.295
24.415
24.275
24.615
25.01
25.07
25.39
25.475
25.84
26.115

Problem: four_peaks
Algorithm: GA
Time Elapse: 9.0
Optimal Value: 37.0
