1.82
5.89
15.135
22.69
24.83
25.03
25.465
25.32
25.47
25.55
26.025
26.37
26.415
26.385
26.55
26.94
27.225
27.49
27.685
27.96
28.165
28.17
28.54
28.815
28.675
29.115

Problem: four_peaks
Algorithm: GA
Time Elapse: 34.0
Optimal Value: 37.0
